order_id,customer_id,order_date,order_value,category,city
O05979,C1717,2024-11-09,293.25,Packaged Grocery,Hyderabad
O05980,C1718,2024-11-08,443.3,Packaged Grocery,Hyderabad
O05981,C1719,2024-11-10,493.47,Fruits & Vegetables,Hyderabad
O05982,C1719,2025-01-24,470.32,Beverages,Hyderabad
O05983,C1720,2024-11-11,575.27,Fruits & Vegetables,Hyderabad
O05984,C1720,2024-11-03,250.34,Packaged Grocery,Hyderabad
O05985,C1721,2024-12-22,240.16,Fruits & Vegetables,Bangalore
O05986,C1722,2024-11-06,341.41,Fruits & Vegetables,Hyderabad
O05987,C1723,2024-12-05,481.6,Bakery,Hyderabad
O05988,C1724,2025-01-31,466.57,Beverages,Bangalore
O05989,C1724,2024-12-24,320.19,Beverages,Bangalore
O05990,C1725,2024-11-17,150,Beverages,Bangalore
O05991,C1725,2024-12-08,167.22,Packaged Grocery,Bangalore
O05992,C1726,2024-11-10,405.87,Staples,Hyderabad
O05993,C1726,2024-11-03,455.18,Beverages,Hyderabad
O05994,C1726,2024-12-06,277.2,Packaged Grocery,Hyderabad
O05995,C1726,2024-11-02,532.88,Bakery,Hyderabad
O05996,C1727,2025-01-02,268.24,Staples,Bangalore
O05997,C1727,2024-11-10,263.55,Beverages,Bangalore
O05998,C1727,2024-11-01,393.83,Staples,Bangalore
O05999,C1728,2024-12-27,474.18,Staples,Bangalore
O06000,C1729,2024-11-18,401.36,Dairy & Eggs,Bangalore
O06001,C1729,2024-11-09,342.39,Dairy & Eggs,Bangalore
O06002,C1730,2025-01-01,569.92,Dairy & Eggs,Hyderabad
O06003,C1730,2024-11-07,430.41,Beverages,Hyderabad
O06004,C1730,2024-12-06,400.99,Beverages,Hyderabad
O06005,C1731,2025-01-12,355.29,Dairy & Eggs,Bangalore
O06006,C1732,2024-11-06,310.37,Staples,Hyderabad
O06007,C1733,2024-12-25,473.8,Dairy & Eggs,Hyderabad
O06008,C1734,2025-01-03,270.58,Packaged Grocery,Hyderabad
O06009,C1735,2024-11-10,395.31,Packaged Grocery,Bangalore
O06010,C1736,2024-11-04,612.53,Fruits & Vegetables,Hyderabad
O06011,C1737,2024-11-03,309.77,Packaged Grocery,Hyderabad
O06012,C1737,2024-11-15,404.75,Bakery,Hyderabad
O06013,C1738,2024-11-10,452.08,Beverages,Hyderabad
O06014,C1739,2024-12-06,162.65,Beverages,Bangalore
O06015,C1740,2024-11-21,655.77,Packaged Grocery,Hyderabad
O06016,C1740,2024-12-21,397.83,Beverages,Hyderabad
O06017,C1741,2024-11-07,303.54,Fruits & Vegetables,Bangalore
O06018,C1741,2024-11-27,521.42,Staples,Bangalore
O06019,C1742,2024-11-04,266.41,Staples,Hyderabad
O06020,C1743,2025-01-22,694.86,Fruits & Vegetables,Hyderabad
O06021,C1743,2025-01-03,342.33,Staples,Hyderabad
O06022,C1743,2024-11-17,328.06,Dairy & Eggs,Hyderabad
O06023,C1744,2024-12-11,279.97,Beverages,Bangalore
O06024,C1745,2024-11-07,331.19,Beverages,Bangalore
O06025,C1745,2024-11-10,271.97,Dairy & Eggs,Bangalore
O06026,C1746,2024-11-01,320.08,Bakery,Hyderabad
O06027,C1746,2024-11-07,377.18,Staples,Hyderabad
O06028,C1746,2024-11-10,591.2,Staples,Hyderabad
O06029,C1747,2024-11-10,516.39,Beverages,Bangalore
O06030,C1747,2024-11-28,413.26,Packaged Grocery,Bangalore
O06031,C1748,2024-11-06,150,Dairy & Eggs,Bangalore
O06032,C1749,2024-11-29,409.0,Bakery,Hyderabad
O06033,C1750,2024-11-05,422.82,Fruits & Vegetables,Bangalore
O06034,C1751,2024-11-20,244.09,Fruits & Vegetables,Bangalore
O06035,C1752,2024-11-08,324.56,Beverages,Hyderabad
O06036,C1753,2025-01-04,222.3,Bakery,Bangalore
O06037,C1754,2025-01-19,356.79,Beverages,Bangalore
O06038,C1754,2024-11-02,229.84,Packaged Grocery,Bangalore
O06039,C1755,2025-02-04,173.28,Beverages,Bangalore
O06040,C1755,2025-02-11,301.81,Dairy & Eggs,Bangalore
O06041,C1756,2024-11-30,527.27,Dairy & Eggs,Bangalore
O06042,C1756,2024-11-02,194.37,Beverages,Bangalore
O06043,C1757,2025-02-12,282.67,Packaged Grocery,Bangalore
O06044,C1758,2024-11-10,413.2,Staples,Hyderabad
O06045,C1758,2024-11-24,457.66,Packaged Grocery,Hyderabad
O06046,C1758,2024-11-11,438.96,Dairy & Eggs,Hyderabad
O06047,C1759,2025-01-09,258.72,Staples,Bangalore
O06048,C1760,2024-12-29,239.62,Beverages,Bangalore
O06049,C1761,2024-11-04,150,Dairy & Eggs,Hyderabad
O06050,C1762,2024-11-03,456.22,Dairy & Eggs,Bangalore
O06051,C1762,2024-12-16,615.93,Staples,Bangalore
O06052,C1762,2024-11-01,409.91,Staples,Bangalore
O06053,C1763,2024-12-06,417.87,Fruits & Vegetables,Bangalore
O06054,C1764,2024-11-04,475.81,Fruits & Vegetables,Bangalore
O06055,C1765,2024-11-03,487.71,Fruits & Vegetables,Hyderabad
O06056,C1765,2024-11-03,395.53,Packaged Grocery,Hyderabad
O06057,C1766,2024-11-03,492.63,Bakery,Bangalore
O06058,C1767,2024-11-19,287.22,Fruits & Vegetables,Bangalore
O06059,C1767,2025-01-05,405.75,Bakery,Bangalore
O06060,C1768,2025-02-25,575.72,Bakery,Bangalore
O06061,C1769,2024-12-04,408.64,Bakery,Bangalore
O06062,C1770,2024-11-01,434.96,Fruits & Vegetables,Bangalore
O06063,C1770,2024-11-09,343.13,Bakery,Bangalore
O06064,C1771,2025-01-22,610.8,Packaged Grocery,Hyderabad
O06065,C1772,2024-11-02,448.2,Dairy & Eggs,Hyderabad
O06066,C1772,2024-11-02,389.56,Bakery,Hyderabad
O06067,C1773,2025-02-05,479.86,Dairy & Eggs,Bangalore
O06068,C1774,2025-01-21,172.9,Packaged Grocery,Hyderabad
O06069,C1774,2025-01-26,490.79,Dairy & Eggs,Hyderabad
O06070,C1774,2025-01-01,456.52,Dairy & Eggs,Hyderabad
O06071,C1775,2024-11-01,439.34,Beverages,Bangalore
O06072,C1776,2024-11-03,259.73,Bakery,Hyderabad
O06073,C1777,2024-11-06,278.5,Fruits & Vegetables,Bangalore
O06074,C1778,2024-11-05,399.02,Staples,Bangalore
O06075,C1779,2024-11-10,607.6,Beverages,Bangalore
O06076,C1779,2024-11-02,342.95,Fruits & Vegetables,Bangalore
O06077,C1779,2024-11-11,432.94,Fruits & Vegetables,Bangalore
O06078,C1780,2024-11-07,277.2,Beverages,Hyderabad
O06079,C1781,2024-11-07,549.86,Packaged Grocery,Hyderabad
O06080,C1782,2024-11-07,497.82,Dairy & Eggs,Hyderabad
O06081,C1783,2024-12-26,418.72,Beverages,Bangalore
O06082,C1784,2024-12-06,397.13,Staples,Hyderabad
O06083,C1785,2024-11-05,409.6,Beverages,Bangalore
O06084,C1785,2025-01-07,477.13,Fruits & Vegetables,Bangalore
O06085,C1786,2024-11-04,150,Staples,Hyderabad
O06086,C1786,2024-12-08,581.03,Dairy & Eggs,Hyderabad
O06087,C1787,2024-12-02,483.47,Bakery,Hyderabad
O06088,C1788,2024-11-02,461.49,Packaged Grocery,Bangalore
O06089,C1788,2024-11-19,328.23,Fruits & Vegetables,Bangalore
O06090,C1789,2025-01-14,384.28,Staples,Bangalore
O06091,C1789,2025-01-21,250.52,Fruits & Vegetables,Bangalore
O06092,C1790,2025-02-02,390.77,Fruits & Vegetables,Hyderabad
O06093,C1790,2025-01-31,534.24,Dairy & Eggs,Hyderabad
O06094,C1791,2024-11-12,393.92,Fruits & Vegetables,Hyderabad
O06095,C1792,2024-11-10,451.03,Fruits & Vegetables,Bangalore
O06096,C1792,2024-11-04,389.72,Fruits & Vegetables,Bangalore
O06097,C1793,2024-11-11,324.66,Dairy & Eggs,Bangalore
O06098,C1793,2024-11-04,480.11,Bakery,Bangalore
O06099,C1793,2024-11-10,497.36,Staples,Bangalore
O06100,C1793,2024-11-04,538.17,Bakery,Bangalore
O06101,C1794,2024-12-21,420.45,Beverages,Bangalore
O06102,C1795,2024-11-06,509.02,Fruits & Vegetables,Bangalore
O06103,C1796,2024-11-10,208.59,Dairy & Eggs,Bangalore
O06104,C1797,2024-11-17,541.16,Fruits & Vegetables,Hyderabad
O06105,C1798,2025-01-10,526.56,Staples,Bangalore
O06106,C1799,2024-12-16,187.5,Packaged Grocery,Hyderabad
O06107,C1799,2025-01-08,388.41,Fruits & Vegetables,Hyderabad
O06108,C1800,2025-02-20,622.43,Packaged Grocery,Bangalore
O06109,C1801,2025-01-05,293.5,Bakery,Bangalore
O06110,C1802,2024-12-23,332.93,Beverages,Hyderabad
O06111,C1802,2024-11-05,473.33,Dairy & Eggs,Hyderabad
O06112,C1802,2024-11-01,293.34,Fruits & Vegetables,Hyderabad
O06113,C1803,2024-11-16,578.81,Dairy & Eggs,Bangalore
O06114,C1803,2024-11-29,423.01,Staples,Bangalore
O06115,C1803,2024-12-25,150,Dairy & Eggs,Bangalore
O06116,C1804,2025-01-24,518.62,Dairy & Eggs,Bangalore
O06117,C1804,2024-11-07,483.58,Beverages,Bangalore
O06118,C1805,2024-11-06,501.36,Packaged Grocery,Bangalore
O06119,C1805,2024-11-07,314.15,Dairy & Eggs,Bangalore
O06120,C1806,2024-11-19,623.79,Fruits & Vegetables,Hyderabad
O06121,C1806,2025-01-15,370.41,Fruits & Vegetables,Hyderabad
O06122,C1806,2024-11-09,457.97,Dairy & Eggs,Hyderabad
O06123,C1807,2024-12-03,334.66,Dairy & Eggs,Hyderabad
O06124,C1808,2024-12-27,351.12,Fruits & Vegetables,Hyderabad
O06125,C1809,2024-12-04,339.71,Bakery,Bangalore
O06126,C1810,2024-12-07,468.65,Bakery,Bangalore
O06127,C1810,2024-12-14,579.07,Staples,Bangalore
O06128,C1810,2024-11-03,425.6,Dairy & Eggs,Bangalore
O06129,C1811,2024-12-29,150,Packaged Grocery,Bangalore
O06130,C1812,2024-11-06,437.71,Fruits & Vegetables,Bangalore
O06131,C1812,2024-11-07,292.28,Staples,Bangalore
O06132,C1812,2024-11-05,432.12,Packaged Grocery,Bangalore
O06133,C1812,2024-11-05,340.94,Packaged Grocery,Bangalore
O06134,C1813,2024-11-12,623.91,Packaged Grocery,Bangalore
O06135,C1814,2024-11-29,465.01,Packaged Grocery,Hyderabad
O06136,C1815,2024-11-15,490.58,Dairy & Eggs,Hyderabad
O06137,C1815,2024-11-08,366.88,Dairy & Eggs,Hyderabad
O06138,C1816,2024-11-01,377.91,Dairy & Eggs,Hyderabad
O06139,C1816,2024-12-19,577.73,Staples,Hyderabad
O06140,C1817,2024-11-13,150,Beverages,Bangalore
O06141,C1818,2024-11-07,645.24,Bakery,Hyderabad
O06142,C1818,2024-11-12,279.45,Dairy & Eggs,Hyderabad
O06143,C1818,2024-11-02,551.01,Bakery,Hyderabad
O06144,C1819,2024-11-05,414.94,Bakery,Hyderabad
O06145,C1820,2024-11-27,466.12,Fruits & Vegetables,Bangalore
O06146,C1821,2024-11-05,248.88,Bakery,Bangalore
O06147,C1821,2025-01-09,380.89,Dairy & Eggs,Bangalore
O06148,C1822,2024-12-26,478.15,Fruits & Vegetables,Bangalore
O06149,C1823,2024-11-03,485.53,Dairy & Eggs,Hyderabad
O06150,C1824,2024-11-05,500.17,Beverages,Bangalore
O06151,C1824,2024-11-06,437.74,Dairy & Eggs,Bangalore
O06152,C1824,2025-01-03,469.17,Bakery,Bangalore
O06153,C1825,2025-02-02,349.75,Staples,Hyderabad
O06154,C1826,2024-12-14,375.8,Dairy & Eggs,Hyderabad
O06155,C1827,2024-11-10,434.3,Packaged Grocery,Bangalore
O06156,C1828,2024-11-07,447.29,Beverages,Bangalore
O06157,C1828,2024-12-14,512.2,Fruits & Vegetables,Bangalore
O06158,C1828,2024-11-02,384.68,Fruits & Vegetables,Bangalore
O06159,C1829,2024-12-05,454.66,Dairy & Eggs,Bangalore
O06160,C1829,2024-11-05,557.92,Dairy & Eggs,Bangalore
O06161,C1830,2024-11-01,315.97,Beverages,Bangalore
O06162,C1830,2024-11-01,573.74,Dairy & Eggs,Bangalore
O06163,C1831,2024-11-08,504.61,Fruits & Vegetables,Hyderabad
O06164,C1831,2024-12-20,402.64,Staples,Hyderabad
O06165,C1831,2024-12-02,431.21,Fruits & Vegetables,Hyderabad
O06166,C1832,2025-02-13,242.17,Fruits & Vegetables,Hyderabad
O06167,C1832,2024-11-12,343.89,Dairy & Eggs,Hyderabad
O06168,C1833,2025-01-16,533.71,Staples,Hyderabad
O06169,C1833,2025-02-03,504.3,Beverages,Hyderabad
O06170,C1833,2024-11-02,219.41,Bakery,Hyderabad
O06171,C1833,2025-02-10,426.3,Staples,Hyderabad
O06172,C1834,2024-11-05,150,Packaged Grocery,Bangalore
O06173,C1835,2024-11-03,387.48,Staples,Bangalore
O06174,C1836,2024-12-10,490.62,Fruits & Vegetables,Hyderabad
O06175,C1837,2024-11-11,361.56,Dairy & Eggs,Bangalore
O06176,C1837,2024-11-02,658.74,Beverages,Bangalore
O06177,C1838,2024-12-31,477.49,Fruits & Vegetables,Hyderabad
O06178,C1838,2024-11-30,492.57,Dairy & Eggs,Hyderabad
O06179,C1839,2024-12-18,370.94,Staples,Hyderabad
O06180,C1839,2024-12-23,517.14,Dairy & Eggs,Hyderabad
O06181,C1840,2024-11-10,311.16,Bakery,Bangalore
O06182,C1840,2024-11-02,301.98,Beverages,Bangalore
O06183,C1841,2024-11-07,462.98,Beverages,Bangalore
O06184,C1842,2024-12-04,479.81,Staples,Bangalore
O06185,C1842,2024-11-29,189.7,Bakery,Bangalore
O06186,C1843,2024-11-17,379.54,Dairy & Eggs,Bangalore
O06187,C1844,2024-12-18,507.2,Bakery,Bangalore
O06188,C1844,2024-11-01,580.63,Bakery,Bangalore
O06189,C1844,2024-11-11,402.8,Bakery,Bangalore
O06190,C1844,2024-12-08,238.58,Bakery,Bangalore
O06191,C1845,2024-11-02,473.35,Bakery,Hyderabad
O06192,C1846,2024-11-03,229.16,Fruits & Vegetables,Bangalore
O06193,C1847,2024-11-03,161.67,Bakery,Hyderabad
O06194,C1848,2024-12-20,392.06,Fruits & Vegetables,Bangalore
O06195,C1849,2024-11-19,471.13,Beverages,Hyderabad
O06196,C1850,2024-11-20,503.67,Fruits & Vegetables,Bangalore
O06197,C1850,2024-12-26,490.53,Fruits & Vegetables,Bangalore
O06198,C1851,2024-11-08,626.04,Fruits & Vegetables,Hyderabad
O06199,C1852,2024-11-02,252.93,Staples,Bangalore
O06200,C1852,2024-11-04,523.57,Bakery,Bangalore
O06201,C1853,2024-11-10,302.45,Packaged Grocery,Hyderabad
O06202,C1854,2025-01-17,373.59,Fruits & Vegetables,Bangalore
O06203,C1855,2024-12-10,488.23,Beverages,Hyderabad
O06204,C1856,2024-12-07,471.73,Staples,Hyderabad
O06205,C1857,2024-11-08,376.37,Packaged Grocery,Bangalore
O06206,C1858,2024-11-09,505.2,Fruits & Vegetables,Bangalore
O06207,C1859,2024-12-05,506.41,Staples,Hyderabad
O06208,C1860,2025-01-04,506.78,Packaged Grocery,Hyderabad
O06209,C1861,2024-12-02,293.65,Bakery,Hyderabad
O06210,C1861,2024-11-27,461.29,Bakery,Hyderabad
O06211,C1862,2024-12-07,521.0,Fruits & Vegetables,Bangalore
O06212,C1862,2024-11-17,442.96,Bakery,Bangalore
O06213,C1863,2024-12-01,437.21,Staples,Hyderabad
O06214,C1864,2024-11-25,450.48,Fruits & Vegetables,Bangalore
O06215,C1864,2024-11-03,467.01,Fruits & Vegetables,Bangalore
O06216,C1865,2024-11-08,334.28,Dairy & Eggs,Hyderabad
O06217,C1866,2024-11-07,341.78,Dairy & Eggs,Bangalore
O06218,C1867,2024-11-05,520.93,Bakery,Hyderabad
O06219,C1868,2025-01-02,322.97,Dairy & Eggs,Hyderabad
O06220,C1869,2024-11-03,431.48,Packaged Grocery,Bangalore
O06221,C1870,2024-11-07,208.04,Packaged Grocery,Bangalore
O06222,C1871,2024-11-09,474.32,Bakery,Bangalore
O06223,C1871,2024-11-11,249.23,Staples,Bangalore
O06224,C1872,2024-11-11,359.97,Dairy & Eggs,Bangalore
O06225,C1873,2024-12-28,193.96,Fruits & Vegetables,Bangalore
O06226,C1874,2024-11-03,150,Bakery,Hyderabad
O06227,C1875,2024-11-04,414.71,Bakery,Bangalore
O06228,C1876,2024-11-06,287.21,Bakery,Hyderabad
O06229,C1877,2024-11-06,249.16,Packaged Grocery,Hyderabad
O06230,C1878,2024-11-01,408.7,Dairy & Eggs,Hyderabad
O06231,C1879,2024-11-03,277.06,Bakery,Hyderabad
O06232,C1879,2024-11-04,469.69,Dairy & Eggs,Hyderabad
O06233,C1880,2025-02-03,406.58,Packaged Grocery,Bangalore
O06234,C1880,2024-11-25,162.45,Bakery,Bangalore
O06235,C1880,2024-12-24,150,Fruits & Vegetables,Bangalore
O06236,C1881,2024-11-15,344.1,Beverages,Hyderabad
O06237,C1882,2024-12-21,453.57,Beverages,Hyderabad
O06238,C1882,2024-12-26,285.74,Fruits & Vegetables,Hyderabad
O06239,C1882,2024-12-08,415.25,Bakery,Hyderabad
O06240,C1883,2024-11-03,488.7,Staples,Bangalore
O06241,C1883,2024-11-10,626.94,Beverages,Bangalore
O06242,C1884,2024-11-12,385.06,Bakery,Bangalore
O06243,C1884,2025-01-03,341.84,Bakery,Bangalore
O06244,C1884,2024-11-29,391.38,Fruits & Vegetables,Bangalore
O06245,C1884,2024-11-02,153.05,Fruits & Vegetables,Bangalore
O06246,C1885,2024-11-04,193.67,Packaged Grocery,Bangalore
O06247,C1885,2024-11-01,459.78,Fruits & Vegetables,Bangalore
O06248,C1886,2024-12-10,462.69,Packaged Grocery,Hyderabad
O06249,C1886,2024-11-05,328.93,Fruits & Vegetables,Hyderabad
O06250,C1887,2024-11-14,415.95,Dairy & Eggs,Hyderabad
O06251,C1887,2024-11-09,264.78,Fruits & Vegetables,Hyderabad
O06252,C1888,2024-12-17,414.51,Fruits & Vegetables,Bangalore
O06253,C1888,2024-12-30,511.69,Beverages,Bangalore
O06254,C1889,2024-11-04,383.63,Bakery,Hyderabad
O06255,C1890,2024-11-29,435.58,Beverages,Bangalore
O06256,C1891,2024-12-19,331.75,Beverages,Bangalore
O06257,C1892,2024-11-07,364.12,Staples,Hyderabad
O06258,C1893,2024-11-03,293.5,Dairy & Eggs,Hyderabad
O06259,C1894,2024-11-11,367.64,Staples,Hyderabad
O06260,C1895,2024-11-05,440.41,Bakery,Bangalore
O06261,C1896,2025-02-06,406.54,Staples,Hyderabad
O06262,C1897,2024-11-24,463.77,Fruits & Vegetables,Bangalore
O06263,C1898,2024-11-12,480.98,Beverages,Hyderabad
O06264,C1898,2024-11-01,408.89,Beverages,Hyderabad
O06265,C1899,2025-01-05,324.0,Dairy & Eggs,Bangalore
O06266,C1899,2025-01-14,462.66,Packaged Grocery,Bangalore
O06267,C1900,2024-11-06,570.23,Packaged Grocery,Bangalore
O06268,C1901,2024-11-04,487.8,Staples,Bangalore
O06269,C1902,2024-11-09,474.33,Packaged Grocery,Bangalore
O06270,C1903,2024-11-01,402.66,Dairy & Eggs,Bangalore
O06271,C1904,2024-11-03,336.49,Beverages,Hyderabad
O06272,C1905,2024-11-09,476.87,Dairy & Eggs,Bangalore
O06273,C1906,2025-01-29,420.06,Packaged Grocery,Hyderabad
O06274,C1907,2024-11-10,417.26,Dairy & Eggs,Hyderabad
O06275,C1908,2024-12-15,508.56,Beverages,Bangalore
O06276,C1908,2024-11-23,450.65,Packaged Grocery,Bangalore
O06277,C1909,2024-11-05,324.48,Staples,Bangalore
O06278,C1909,2024-12-04,153.68,Packaged Grocery,Bangalore
O06279,C1910,2025-01-21,352.2,Dairy & Eggs,Bangalore
O06280,C1911,2024-12-15,379.22,Bakery,Bangalore
O06281,C1911,2024-11-05,328.1,Bakery,Bangalore
O06282,C1912,2024-12-08,265.6,Bakery,Hyderabad
O06283,C1913,2024-12-22,150,Bakery,Bangalore
O06284,C1914,2024-11-09,394.56,Packaged Grocery,Bangalore
O06285,C1914,2024-11-03,379.97,Staples,Bangalore
O06286,C1914,2024-11-24,467.5,Fruits & Vegetables,Bangalore
O06287,C1915,2025-01-19,496.94,Fruits & Vegetables,Hyderabad
O06288,C1916,2024-11-02,325.38,Packaged Grocery,Hyderabad
O06289,C1917,2024-11-03,268.34,Beverages,Bangalore
O06290,C1917,2024-11-06,329.49,Beverages,Bangalore
O06291,C1918,2024-11-05,434.12,Fruits & Vegetables,Bangalore
O06292,C1919,2024-11-09,421.32,Beverages,Bangalore
O06293,C1920,2024-11-04,403.16,Beverages,Bangalore
O06294,C1921,2024-12-31,272.35,Beverages,Hyderabad
O06295,C1922,2024-11-03,150,Bakery,Bangalore
O06296,C1923,2024-11-10,457.66,Bakery,Hyderabad
O06297,C1924,2025-01-18,470.38,Beverages,Hyderabad
O06298,C1925,2024-11-04,461.82,Packaged Grocery,Hyderabad
O06299,C1926,2024-12-13,329.16,Staples,Hyderabad
O06300,C1927,2024-12-14,276.59,Packaged Grocery,Hyderabad
O06301,C1927,2024-11-21,215.06,Dairy & Eggs,Hyderabad
O06302,C1928,2024-12-20,540.59,Beverages,Hyderabad
O06303,C1929,2024-12-10,491.89,Dairy & Eggs,Bangalore
O06304,C1929,2025-01-02,367.06,Staples,Bangalore
O06305,C1930,2024-11-26,448.06,Beverages,Hyderabad
O06306,C1931,2024-12-08,633.99,Dairy & Eggs,Hyderabad
O06307,C1931,2024-11-08,546.22,Packaged Grocery,Hyderabad
O06308,C1932,2024-11-20,358.42,Fruits & Vegetables,Bangalore
O06309,C1933,2025-02-07,551.88,Bakery,Hyderabad
O06310,C1933,2025-01-04,658.75,Packaged Grocery,Hyderabad
O06311,C1934,2024-11-20,405.32,Packaged Grocery,Bangalore
O06312,C1935,2024-11-14,564.9,Fruits & Vegetables,Bangalore
O06313,C1935,2024-11-19,478.94,Dairy & Eggs,Bangalore
O06314,C1936,2025-01-21,241.22,Dairy & Eggs,Bangalore
O06315,C1937,2024-12-15,552.83,Fruits & Vegetables,Hyderabad
O06316,C1937,2024-11-05,687.51,Beverages,Hyderabad
O06317,C1937,2025-01-14,480.05,Bakery,Hyderabad
O06318,C1937,2024-12-01,332.97,Packaged Grocery,Hyderabad
O06319,C1938,2024-11-07,409.64,Bakery,Hyderabad
O06320,C1939,2024-12-28,341.35,Packaged Grocery,Bangalore
O06321,C1940,2024-11-07,400.08,Packaged Grocery,Bangalore
O06322,C1941,2024-11-07,261.89,Staples,Hyderabad
O06323,C1941,2024-12-21,190.8,Dairy & Eggs,Hyderabad
O06324,C1942,2024-11-09,503.62,Packaged Grocery,Bangalore
O06325,C1942,2024-11-02,488.85,Dairy & Eggs,Bangalore
O06326,C1942,2024-11-02,367.9,Bakery,Bangalore
O06327,C1943,2024-12-08,331.86,Dairy & Eggs,Hyderabad
O06328,C1943,2024-12-07,150,Beverages,Hyderabad
O06329,C1944,2024-11-01,227.4,Packaged Grocery,Hyderabad
O06330,C1944,2024-11-05,476.76,Dairy & Eggs,Hyderabad
O06331,C1945,2024-11-20,240.56,Packaged Grocery,Bangalore
O06332,C1945,2024-12-19,260.85,Fruits & Vegetables,Bangalore
O06333,C1945,2024-11-08,380.57,Beverages,Bangalore
O06334,C1946,2025-01-03,462.54,Beverages,Bangalore
O06335,C1947,2024-11-14,582.81,Bakery,Bangalore
O06336,C1948,2024-11-04,516.05,Beverages,Bangalore
O06337,C1949,2025-02-07,545.87,Packaged Grocery,Hyderabad
O06338,C1950,2024-12-21,452.62,Beverages,Hyderabad
O06339,C1951,2024-11-05,321.55,Fruits & Vegetables,Bangalore
O06340,C1952,2024-11-06,341.3,Bakery,Bangalore
O06341,C1953,2024-12-20,494.88,Beverages,Hyderabad
O06342,C1953,2024-11-14,603.57,Beverages,Hyderabad
O06343,C1953,2024-11-04,411.55,Bakery,Hyderabad
O06344,C1954,2024-11-11,356.12,Staples,Bangalore
O06345,C1955,2024-11-09,437.3,Packaged Grocery,Hyderabad
O06346,C1955,2024-11-22,399.14,Staples,Hyderabad
O06347,C1956,2024-11-08,560.39,Packaged Grocery,Hyderabad
O06348,C1956,2024-11-07,150,Packaged Grocery,Hyderabad
O06349,C1957,2024-12-11,570.47,Beverages,Hyderabad
O06350,C1957,2024-11-02,322.09,Staples,Hyderabad
O06351,C1957,2025-01-20,464.4,Beverages,Hyderabad
O06352,C1958,2025-02-03,233.86,Bakery,Hyderabad
O06353,C1959,2024-11-21,590.22,Beverages,Hyderabad
O06354,C1959,2025-01-20,296.02,Staples,Hyderabad
O06355,C1960,2024-12-24,258.88,Bakery,Hyderabad
O06356,C1960,2025-01-19,541.89,Packaged Grocery,Hyderabad
O06357,C1960,2024-11-01,402.54,Packaged Grocery,Hyderabad
O06358,C1961,2024-11-25,419.05,Staples,Hyderabad
O06359,C1961,2024-11-11,507.02,Dairy & Eggs,Hyderabad
O06360,C1962,2024-12-06,428.5,Dairy & Eggs,Bangalore
O06361,C1963,2024-11-10,502.69,Staples,Bangalore
O06362,C1963,2024-11-26,417.04,Beverages,Bangalore
O06363,C1964,2024-11-07,322.41,Packaged Grocery,Hyderabad
O06364,C1965,2024-11-04,317.17,Staples,Bangalore
O06365,C1965,2024-11-03,354.24,Staples,Bangalore
O06366,C1965,2024-11-10,486.23,Bakery,Bangalore
O06367,C1966,2024-11-11,378.87,Staples,Hyderabad
O06368,C1967,2025-01-26,477.43,Fruits & Vegetables,Hyderabad
O06369,C1967,2025-01-10,227.2,Staples,Hyderabad
O06370,C1968,2024-11-08,240.05,Fruits & Vegetables,Hyderabad
O06371,C1969,2025-01-01,610.59,Dairy & Eggs,Hyderabad
O06372,C1969,2024-12-10,553.5,Fruits & Vegetables,Hyderabad
O06373,C1970,2024-11-03,405.02,Beverages,Hyderabad
O06374,C1971,2024-11-09,516.28,Beverages,Bangalore
O06375,C1972,2024-11-04,402.39,Fruits & Vegetables,Bangalore
O06376,C1973,2024-12-23,189.94,Beverages,Hyderabad
O06377,C1974,2024-11-05,434.68,Staples,Hyderabad
O06378,C1974,2024-11-09,458.24,Staples,Hyderabad
O06379,C1975,2024-12-12,311.39,Staples,Bangalore
O06380,C1976,2024-11-08,593.05,Fruits & Vegetables,Bangalore
O06381,C1977,2024-11-04,540.25,Fruits & Vegetables,Hyderabad
